date,WaterLevelElevation,PPT_mm,Tmin_deg,Tmean_deg,Tmax_deg,Tdmean_deg,vpdmin_hPa,vpdmax_hPa
1/7/1990,645.46,2.48,6.1,7.2,8.3,5,1.07,2.37
1/8/1990,645.26,0,2.2,9.7,17.2,0.4,1.1,14.18
1/9/1990,645.34,0,1.8,11.4,20.9,1.6,1.33,18.37
1/10/1990,645.17,0,3.8,14.5,25.1,3.5,1.28,25.12
1/11/1990,645.22,0,6.9,15.5,24.1,7.8,0.45,20.63
1/12/1990,645.06,0,10.3,17.8,25.3,5.8,1.22,22.04
1/13/1990,645.32,0,2.7,9.6,16.6,-9.3,4.16,16.11
1/14/1990,645.51,0,3,8.1,13.2,-1.1,2.15,10.39
1/15/1990,645.5,0.05,10.8,14.4,18.1,13,0.48,5.53
1/16/1990,645.31,1.7,16.5,19.9,23.3,16.2,0.63,9.3
1/17/1990,645.45,1.14,18.3,21.1,23.8,18,0.62,9.03
1/18/1990,645.35,0.86,19.5,21.7,24,18.8,0.9,8.09
1/19/1990,645.5,1.76,20,22.3,24.7,19.1,0.77,9.51
1/20/1990,645.57,0.45,12.6,17.2,21.7,7.9,2.16,11.14
1/21/1990,645.52,0,6.9,12.7,18.5,3.5,2.06,13.91
1/22/1990,645.44,0,4.7,12.1,19.4,2.3,1.42,15.71
1/23/1990,645.17,0,4.8,13.2,21.6,3.5,1.21,18.83
1/24/1990,645.2,0,9.7,15.7,21.7,11.7,1.16,11.34
1/25/1990,644.67,0,5.5,13.2,20.9,5.5,1.73,12.36
1/26/1990,644.43,0,0,8.3,16.7,-7.1,1.96,16.02
1/27/1990,644.75,0,1,10.5,19.9,-0.6,1.03,19.49
1/28/1990,644.27,1.55,7.5,15.9,24.3,12.6,0.4,15.89
1/29/1990,644.63,0.7,0.8,5.7,10.5,4.4,0.62,3.1
1/30/1990,644.2,0,1,9.8,18.6,-3.4,1.78,17.68
1/31/1990,643.58,1.36,5.3,13.8,22.4,-0.1,2.65,22.46
2/1/1990,643.74,8.13,13.4,17.2,21.1,16,0.23,5.69
2/2/1990,644.17,3.45,8.7,13.9,19.1,11.5,0.33,5.5
2/3/1990,644.68,0,9,14.5,20,14.5,0,7.76
2/4/1990,644.64,0,2.2,11.1,20,1.8,1.28,16.63
2/5/1990,644.46,0,0.9,9.5,18.1,-2.6,1.34,16.77
2/6/1990,644.05,0,2.2,10.3,18.5,5.9,1.22,12.73
2/7/1990,643.54,0,8.4,15.4,22.4,5.6,1.24,20.43
2/8/1990,643.03,0,9.4,15.9,22.4,11.5,0.7,16.94
2/9/1990,642.55,0,16.8,22.2,27.6,17.2,0.52,19.47
2/10/1990,642.48,0,6.6,17,27.4,11.5,1.21,18.93
2/11/1990,642.46,0,5.2,14.2,23.3,3.4,1.09,22.03
2/12/1990,641.95,0,5.9,16,26.2,2.3,1.92,29.1
2/13/1990,641.9,0,6.4,16.4,26.4,8.9,0.88,26.08
2/14/1990,641.74,0.07,14.7,20,25.4,14.5,1.41,17.44
2/15/1990,641.88,1.16,17.2,21.1,25,17.1,0.85,10.4
2/16/1990,641.81,0,9.8,19.6,29.3,5.8,1.25,31.52
2/17/1990,642.06,0,7.7,12.1,16.4,-6.5,4.77,15.84
2/18/1990,642.51,7.08,7,9.5,12,0.1,1.38,8.52
2/19/1990,642.78,0,7.1,9.7,12.4,8.8,0.27,2.42
2/20/1990,642.35,0,12.1,15.2,18.3,11.6,0.93,5.86
2/21/1990,642.9,17.36,11.1,14,16.9,11.3,0.39,5.53
2/22/1990,643.61,1.01,7.9,12.7,17.6,7.2,1.23,9.99
2/23/1990,643.69,0,3.3,10.5,17.8,1,1.63,13.41
2/24/1990,643.91,0,4.1,13.2,22.4,0.7,1.67,21.98
2/25/1990,643.91,0,4.7,14.2,23.8,2.3,1.62,23.07
2/26/1990,643.67,0,5.5,14.3,23.1,7.8,0.7,18.97
2/27/1990,643.63,0.35,10.7,17,23.4,12.3,0.52,16.33
2/28/1990,644.18,12.55,15.6,18.6,21.6,15,0.95,9.78
3/1/1990,645.71,18.09,5.4,11.6,17.8,9.2,0.24,3.26
3/2/1990,646.42,7.66,2.6,4.9,7.2,3.5,0.35,2.12
3/3/1990,647.16,0,3.3,10.3,17.3,5.1,0.36,10.7
3/4/1990,647.51,0,4.8,12.6,20.3,7.9,0.48,13.16
3/5/1990,647.27,0,11.8,16.7,21.6,10.4,0.85,14.6
3/6/1990,647.27,1.44,15,18.3,21.6,15,0.81,8.88
3/7/1990,647.37,2.31,17.3,19,20.8,18.5,0.23,2.56
3/8/1990,647.37,2.75,15.9,19.2,22.6,17,0.24,5.79
3/9/1990,647.38,0.66,19.6,21.6,23.5,19.1,0.91,6.78
3/10/1990,647.75,0.36,19.3,22.2,25,18.2,1.42,11.17
3/11/1990,647.83,2.88,20.3,23,25.6,19.1,1.33,11.45
3/12/1990,647.7,1.93,20.9,22.3,23.7,19.8,1.11,5.98
3/13/1990,647.6,14.08,18.6,21.9,25.1,19.9,0.19,7.7
3/14/1990,649.86,23.17,19.7,21.4,23.2,19.7,0.59,5.16
3/15/1990,650.84,2.5,9.2,15.2,21.2,5.5,1.36,18.11
3/16/1990,651.46,0,6,13.2,20.5,2.4,1.08,18.1
3/17/1990,652.1,0,5.6,14.1,22.7,4.7,1.12,20.06
3/18/1990,652.18,0,5.5,14.5,23.5,3.1,1.39,22.56
3/19/1990,651.89,0,7.9,16.2,24.5,8.5,1,20.87
3/20/1990,651.73,0,4.5,12.5,20.5,2.6,2.26,15.95
3/21/1990,652.31,0,4.7,12.5,20.3,0.9,1.43,17.98
3/22/1990,653.03,0,8.6,16.4,24.3,11.7,0.76,16.52
3/23/1990,652.87,0,14.4,20.9,27.3,14.4,1.15,20.38
3/24/1990,653.09,0,15.9,20.4,24.9,14.3,0.91,15.64
3/25/1990,652.51,0.27,5.8,14.8,23.9,9.1,0.73,11.89
3/26/1990,652.4,0.78,5,7.8,10.5,5,0.72,3.87
3/27/1990,652.16,1.88,7,8.1,9.2,6,0.86,2.38
3/28/1990,651.97,7.61,8.2,12.7,17.3,11.8,0.18,5.29
3/29/1990,651.71,8.17,16.2,18.8,21.4,17.2,0.34,5.71
3/30/1990,651.36,13.43,15.3,18.6,21.9,15.9,0.35,7.65
3/31/1990,652.61,0,12.9,16.6,20.2,13.2,0.9,7.37
4/1/1990,653.13,0.05,13.7,17.1,20.5,14.2,1.5,7.43
4/2/1990,653.28,2.68,16.3,19.3,22.2,16.4,0.79,7.24
4/3/1990,653.18,1.81,11.7,17.8,24,11.3,2.03,15.11
4/4/1990,653.24,0,11.8,17.3,22.8,6.7,2.09,18.74
4/5/1990,652.86,0.5,12.3,18.8,25.3,13.5,0.84,16
4/6/1990,652.67,0.15,14.1,19.8,25.5,17.1,0.86,11.83
4/7/1990,652.75,0,4.8,11.1,17.3,5.5,1.17,9.88
4/8/1990,652.38,0,5.9,12.5,19.1,4.5,2.07,14.21
4/9/1990,652.54,5.94,12.9,15.7,18.4,13.6,0.55,5.06
4/10/1990,652.58,0.21,18.4,20.8,23.2,19.4,0.65,4.81
4/11/1990,652.33,0,11.1,19.1,27.2,13.6,0.8,13.12
4/12/1990,652.16,0.29,8.7,15.9,23.1,7,1.24,18.93
4/13/1990,652.14,1.54,10.3,16.1,21.9,12,1.25,12.37
4/14/1990,652.38,1.26,16.2,20.5,24.9,17,0.84,12.98
4/15/1990,652.16,0,18.5,22.4,26.4,17.6,0.6,14.22
4/16/1990,652.13,0,18.5,22.7,27,17.5,0.88,14.73
4/17/1990,651.61,0.85,19.3,22.6,25.9,19.5,1.28,9.5
4/18/1990,651.59,0.46,15.2,20.4,25.5,17.3,0.38,9.15
4/19/1990,651.41,0,16.3,21.1,25.9,16.1,1.2,15.19
4/20/1990,651.5,0.54,18.8,22,25.2,18,1.81,12.1
4/21/1990,650.88,0,20.9,25,29.1,18.6,1.63,21.85
4/22/1990,650.65,0,19.2,23.8,28.4,17.9,1.24,19.94
4/23/1990,649.76,0.09,19.3,24.3,29.3,18,1.34,23.58
4/24/1990,649.96,0.66,19.7,24,28.3,18.4,1.36,17.76
4/25/1990,650.24,11.91,20.6,24.2,27.8,19.8,2.03,14.17
4/26/1990,653.3,42.92,17.5,22.1,26.8,19.9,1.35,12.04
4/27/1990,654.39,6.78,16.5,18.4,20.2,16.2,0.57,4.77
4/28/1990,654.76,0,12.6,20.8,29,15,0.9,22.95
4/29/1990,655.17,0,13.6,21.5,29.4,17.7,0.46,20.35
4/30/1990,654.68,0,19.9,26.8,33.6,20,0.83,30.57
5/1/1990,654.64,0,20.4,25.5,30.6,19.1,2.68,20.36
5/2/1990,654.39,1.35,20.6,24.4,28.1,20.6,1.29,13.33
5/3/1990,655.27,33.88,14.9,20.6,26.4,20,0.77,9.75
5/4/1990,656.71,6.62,14.9,21.4,27.9,13.5,1.74,23.05
5/5/1990,657.74,0,13,17,21,10,2.52,12.92
5/6/1990,658.11,0,13.4,18.8,24.1,9.3,2.66,19.6
5/7/1990,657.89,0,13.3,20.1,26.9,10.7,1.53,23.57
5/8/1990,657.75,0,14.4,20.2,26,14.5,0.95,19.52
5/9/1990,657.25,0,19.1,23.3,27.5,18.4,1.12,15.54
5/10/1990,656.61,0,18.1,26.5,34.8,14.5,2.23,38.96
5/11/1990,656.46,0,18.2,22.2,26.2,11.7,2.5,22.72
5/12/1990,656.46,0.23,21.7,25.5,29.2,20.8,1.95,17.75
5/13/1990,655.9,0,21.1,28.2,35.3,15.5,2.82,47.4
5/14/1990,654.87,0,22.7,28.3,33.9,20.8,3.05,32.65
5/15/1990,653.74,0,23.8,28.4,32.9,22.2,3.26,22.3
5/16/1990,652.46,0,24.4,28.6,32.8,21.9,3.32,24.65
5/17/1990,650.85,0,24.5,28.7,33,22.4,2.94,24.41
5/18/1990,650.72,12.93,23.5,28,32.5,22.1,1.54,22.43
5/19/1990,651.05,0.17,23.3,27.3,31.3,22.3,1.53,19.91
5/20/1990,649.93,0,24.2,29,33.8,22.6,3.13,26.07
5/21/1990,648.37,0,22.6,28.2,33.9,22,1.28,25.1
5/22/1990,646.32,2.11,23.8,28.8,33.9,22.2,2.48,26.85
5/23/1990,648.01,6.89,20.6,26,31.5,20.6,0.69,21.96
5/24/1990,647.81,0,22.4,26.8,31.2,20.4,2.48,23.19
5/25/1990,646.66,0,23.5,28.3,33.2,20.8,2.89,28.41
5/26/1990,646.22,0,23.8,28.7,33.5,20.7,3.55,30.1
5/27/1990,645.74,0,24.4,29.3,34.3,21.3,3.94,30.85
5/28/1990,644.66,0,24.2,29.5,34.8,21.8,3.8,31
5/29/1990,643.56,0,23.1,27,30.9,20.6,3.21,19.53
5/30/1990,643.21,0,23.5,28.4,33.2,22.2,3.35,25.97
5/31/1990,642.67,1.43,25.9,29,32.1,24.2,2.34,18.36
6/1/1990,641.52,0,26.8,31.6,36.4,23.6,3.99,34.77
6/2/1990,640.27,0,26.8,31.6,36.4,22.9,5.41,37.3
6/3/1990,639.16,0,25.8,31.3,36.8,23.1,5.19,35.49
6/4/1990,638.07,1.34,20,28.6,37.1,20.8,1.77,40.63
6/5/1990,637.76,0,22.2,28.1,34,20.2,3.21,31.04
6/6/1990,636.52,0.84,24.8,31.1,37.4,21,3.43,46.34
6/7/1990,635.15,0,25.4,31.1,36.7,21.2,4.4,42.58
6/8/1990,632.71,11.58,25.1,30.7,36.3,21.1,4.86,39.37
6/9/1990,632.73,0,24.1,30,35.9,20.8,2.92,38.34
6/10/1990,633.04,0,23.3,29.3,35.4,20.5,2.53,37.09
6/11/1990,632.22,0,23.2,28.9,34.6,20.6,2.97,33.5
6/12/1990,632.12,0,24,28.7,33.5,21.7,2.43,27.38
6/13/1990,631.16,0,24.8,30.3,35.7,21.7,3.43,35.57
6/14/1990,630.29,0,25.9,30.9,35.9,22.4,5.21,34.77
6/15/1990,629.7108091,0,25.8,31.2,36.6,21.7,4.24,37.68
6/16/1990,629.1478314,0,25,31.2,37.3,22,4.35,40.67
6/17/1990,628.583438,0,25,31.1,37.2,21.2,4.97,42.05
6/18/1990,628,0,24.7,30.9,37.2,20.9,3.9,42.53
6/19/1990,626.86,0,25,30.9,36.8,20,5.6,41.86
6/20/1990,626.21,0,23.7,30,36.4,19.6,3.76,38.9
6/21/1990,625.84,0,23.9,30.7,37.4,20,3.43,43.96
6/22/1990,625.53,0,25,30.7,36.4,20.5,4.95,40.11
6/23/1990,625.31,0,25.7,31.9,38.1,21.1,4.34,46.38
6/24/1990,625.03,0,25.7,32.1,38.5,20.4,5.68,46.64
6/25/1990,624.65,0,25.2,32,38.8,20,4.85,50.19
6/26/1990,623.91,0,25.8,32.3,38.8,20.3,5.29,50.19
6/27/1990,623.44,0,24.9,31.1,37.4,21,3.39,43.29
6/28/1990,622.96,0,24.5,31,37.5,19.7,4.49,45.2
6/29/1990,622.66,0,24.5,30.7,36.9,19.9,4.26,43.23
6/30/1990,623.03,2.41,24.4,30.2,36,20.5,3.51,39.76
7/1/1990,625.4,3.78,22.9,28.8,34.8,21.5,3.06,31.86
7/2/1990,626,0,24.1,29,33.8,20.7,3.58,31.99
7/3/1990,625.4,0,24.3,30.4,36.5,19.5,3.65,42.66
7/4/1990,625,0,24.3,30.6,36.9,19.5,4.45,44.58
7/5/1990,625.1,0,24.5,30.7,37,19.6,3.35,44.53
7/6/1990,625,0,25.2,31.1,37,20.7,3.81,44.26
7/7/1990,626.2,3.33,23,29.3,35.7,20.6,3.11,38.01
7/8/1990,627.1,1.6,23.3,27.3,31.4,20.5,2.58,24.43
7/9/1990,627.3,0,23.6,29.7,35.9,20.1,3.07,40.33
7/10/1990,626.7,0,24.3,30.2,36,20.6,2.75,39.25
7/11/1990,626.1,0,24.3,30.2,36,20.4,4.43,38.87
7/12/1990,626.1,0.17,25.1,30.7,36.3,20.2,4.98,40.86
7/13/1990,627.3,6.68,23.5,29.7,35.9,21.3,3.56,38.36
7/14/1990,627.5,0,22.9,28.6,34.4,11.7,7.11,43.16
7/15/1990,629.7,14.68,23.5,28.4,33.4,13.6,7.1,38.15
7/16/1990,635.2,64.37,19.3,24.2,29,19.8,1.16,17.32
7/17/1990,639.9,47.48,19.7,22.1,24.4,21.4,0.61,4.13
7/18/1990,640.9,9.63,20.4,24.7,29,22.5,1.07,13.68
7/19/1990,641.86,13.75,23.6,26,28.4,21.8,1.94,13.29
7/20/1990,643.57,5.23,22.5,25.3,28.2,21.7,1.3,10.61
7/21/1990,644.67,0,23.4,27.8,32.2,22,2,24.35
7/22/1990,645.48,0,24.1,28.9,33.6,21.2,2.9,30.17
7/23/1990,645.87,1.3,24.3,29.1,33.9,21.3,3.28,30.77
7/24/1990,646.14,2.23,25,28.6,32.1,22.2,3.72,21.92
7/25/1990,646.51,3.06,25.1,28.4,31.8,22.3,4.05,22.49
7/26/1990,646.56,0,24.5,29.2,33.8,21,3.56,31.05
7/27/1990,646.1,0,24.9,29.4,33.9,22,2.67,28.18
7/28/1990,646.26,0,24.2,29.1,34.1,21.5,2.43,31.62
7/29/1990,646.35,0,23.6,28.9,34.2,21.3,2.26,31.03
7/30/1990,645.92,0,23.8,29.3,34.7,21,3.13,33.15
7/31/1990,646.24,0.35,23,28.9,34.8,20.9,3.27,31.88
8/1/1990,646.18,0,23.2,27.1,30.9,20.9,3.35,19.91
8/2/1990,646.01,3.58,23.8,28.4,32.9,21.7,3.41,27.15
8/3/1990,646.97,10.92,22.7,27.7,32.8,22.5,1.28,23.99
8/4/1990,647.4,0,25,29.1,33.1,22.8,3.28,25.75
8/5/1990,646.92,0,25.3,29.8,34.3,22,3.18,29.35
8/6/1990,646.66,0,22.6,28.9,35.2,19.6,3.8,38.43
8/7/1990,646.16,0,22.3,27.9,33.6,17.2,5.88,33.26
8/8/1990,645.86,0,22.3,27.3,32.2,16.9,7.97,30.75
8/9/1990,645.33,3.75,23.2,27.6,32,19.5,3.81,26.04
8/10/1990,645.42,0,23.5,28.5,33.5,20.7,3.37,29.15
8/11/1990,644.73,0,22.6,28.3,33.9,20.2,3.7,31.2
8/12/1990,644.47,0,23.4,28.7,33.9,19.5,3.82,33.41
8/13/1990,644.06,0,24.1,29,33.8,20.1,3.23,32.46
8/14/1990,643.36,0,24.4,29.2,34,21.2,2.93,30.95
8/15/1990,643.04,0,25.3,29.8,34.3,21.6,3.69,31.86
8/16/1990,642.94,0,25.5,30.1,34.7,21.6,3.76,33.12
8/17/1990,642.6,0,24.6,29.6,34.6,21.5,2.14,33.23
8/18/1990,642.58,0,25.4,29.9,34.4,22.2,2.95,32.2
8/19/1990,642.69,2.53,25.4,29.9,34.4,22.8,2.75,26.87
8/20/1990,642.29,0,24.4,29.9,35.4,22,2.7,33.91
8/21/1990,641.74,0,24.1,29.9,35.7,20.5,2.85,38.19
8/22/1990,641.31,0.01,24.6,30.3,35.9,20.3,3.8,39.2
8/23/1990,640.86,0,24.9,30.1,35.3,21.4,3.82,35.08
8/24/1990,640.64,0,24.7,30,35.2,21,3.57,34.92
8/25/1990,640.66,0,24.4,29.9,35.3,20.9,3.06,35.18
8/26/1990,640.41,0,23.8,29.9,36,20.6,2.81,38.39
8/27/1990,639.72,0,21.9,29.1,36.2,18.8,2.84,41.07
8/28/1990,639.58,0,22.6,30.2,37.8,18.5,5.86,46.28
8/29/1990,639.92,0,25.2,31.2,37.1,20.7,4.64,40.98
8/30/1990,639.37,0,24.7,30,35.2,21.4,3.85,33.9
8/31/1990,638.91,0,25.4,30.8,36.2,21.5,4.59,37.17
9/1/1990,640.18,0,24.3,31.1,37.9,20.3,3.45,45.25
9/2/1990,642.03,23.46,20.3,28,35.7,19.7,1.24,35.94
9/3/1990,642.67,2.19,20.7,25.8,30.9,20.3,1.31,22.19
9/4/1990,642.96,1.5,21.7,26.4,31.2,21.3,1.02,21.35
9/5/1990,643.03,0,21.7,27.7,33.6,21,1.78,30.07
9/6/1990,642.75,0,22.4,28.4,34.5,19.6,2.88,33.64
9/7/1990,642.24,0,22.6,29,35.3,19.8,2.59,36.13
9/8/1990,642.22,0,22.7,28.4,34,20.6,2.78,29.67
9/9/1990,641.86,7.52,24.1,29.2,34.3,20.9,3.89,32.03
9/10/1990,643.26,18.63,20.8,27,33.3,20.4,1.29,29.74
9/11/1990,644.21,8.25,20.5,25.5,30.5,20,1.91,19.31
9/12/1990,645.08,6.07,21.2,25.3,29.4,19.6,2.67,17.94
9/13/1990,646.05,0.89,21.8,25.4,29,20.3,1.78,17.01
9/14/1990,646.27,0.1,22.2,25.9,29.7,20.8,1.56,18.54
9/15/1990,646.32,0,22.7,27.6,32.4,21.8,2.52,24.49
9/16/1990,646.56,0,22.8,28.1,33.5,21.6,2.45,26.72
9/17/1990,646.37,0,23.5,27.8,32.2,22.2,2.48,22.59
9/18/1990,645.81,0,25.1,29.3,33.5,22.3,3.08,28.07
9/19/1990,645.55,3.77,24.4,28.8,33.2,22.3,2.02,26.55
9/20/1990,646.4,4.97,23,26.4,29.8,22.5,0.98,14.96
9/21/1990,646.54,3.36,24.4,28.4,32.5,23,1.93,22.46
9/22/1990,646.64,0.96,24.6,28.8,33,22.2,2.4,25.85
9/23/1990,647.11,0,23.2,28.2,33.1,21,2.39,26.94
9/24/1990,647.08,0,14.7,20.2,25.6,9.6,5.68,21.72
9/25/1990,646.96,0,15.3,20.9,26.4,8.5,4.06,25.55
9/26/1990,646.76,0,17.7,24.1,30.4,16.1,2.65,25
9/27/1990,646.44,0,18.9,24.8,30.7,17.8,2.5,24.58
9/28/1990,646.04,0,20.6,26.1,31.6,18.6,2.95,25.56
9/29/1990,646.05,0,18.3,24.8,31.3,16.6,2.15,28.85
9/30/1990,644.85,0,18.2,25,31.8,15.5,2.67,32.1
10/1/1990,645.4,0,18.5,25.6,32.7,14.3,3.01,36.82
10/2/1990,645.4,0,19,25.5,32,15.9,4.06,31.61
10/3/1990,645.5,0,20.1,25.6,31,18.5,3.43,27.01
10/4/1990,645.5,0,21.5,25.2,28.8,20.9,1.9,15.52
10/5/1990,644.8,0.11,21.6,27.8,34,19.9,1.76,32.75
10/6/1990,645.2,0,23.6,28,32.4,21.4,3.04,24.79
10/7/1990,645.2,0,24.3,28.6,32.9,22,2.74,25.77
10/8/1990,644.6,7.86,24.9,29.4,33.8,21.3,3.55,30.13
10/9/1990,646.79,32.93,15.4,24.6,33.9,20.2,0.93,31.84
10/10/1990,647.46,0,6.5,11.7,17,6.6,1.43,9.64
10/11/1990,648.2,0,6.4,13.8,21.2,3.6,1.65,18.34
10/12/1990,648.37,0,7,15.1,23.2,6.3,1.42,19.35
10/13/1990,648.64,0,9.1,17.7,26.2,8.7,1.38,23.4
10/14/1990,648.91,0,10.9,19.1,27.4,11.5,1.73,23.25
10/15/1990,648.41,0,13.8,23.1,32.5,16.3,0.27,33.34
10/16/1990,648.18,0,18.5,25.2,31.8,18.6,1.15,27.52
10/17/1990,648.16,1.16,18.7,24.4,30.1,18.5,0.75,25.37
10/18/1990,648.17,0,16.4,24.3,32.2,15.2,2.78,26.71
10/19/1990,648.14,0,7,15.6,24.3,1.6,2.51,24.43
10/20/1990,648.46,0.22,8.7,17.2,25.7,7.7,1.21,25.59
10/21/1990,649.06,14.99,13,21.5,29.9,18.9,1.04,21.27
10/22/1990,649.55,5.79,7.1,10.4,13.8,8.1,0.84,4.41
10/23/1990,649.56,0,6.5,13.5,20.6,3.7,1.3,17.86
10/24/1990,649.74,0,6.5,14.6,22.8,6.3,1.45,18.5
10/25/1990,649.69,0,8.6,17.3,26,7,1.57,23.81
10/26/1990,649.66,0,8.4,16.5,24.5,7.3,1.17,20.34
10/27/1990,649.79,0,9,17,25,9.9,1.03,19.17
10/28/1990,649.85,0,10.6,18.3,26.1,11.9,0.7,19.52
10/29/1990,649.64,0,11.1,18.8,26.5,11.1,1.18,21.75
10/30/1990,649.49,0,10.7,18.6,26.5,10.2,0.92,23.46
10/31/1990,649.37,0,11.9,19.2,26.5,13.8,0.34,19.07
11/1/1990,649.56,0,12.1,19.8,27.6,14.2,0.53,20.96
11/2/1990,649.44,0,12,19.9,27.8,13.3,0.66,23.37
11/3/1990,649.61,0,12.9,20.7,28.5,15.3,0.64,25.46
11/4/1990,650.25,8.17,11,19.8,28.5,18.1,0.97,18.76
11/5/1990,650.61,1.29,2.4,7.3,12.3,5.1,0.54,4.52
11/6/1990,650.78,0,2.3,10.9,19.5,3.7,0.53,13.92
11/7/1990,650.74,6.72,3.7,13.8,23.8,11.2,0.79,16.25
11/8/1990,652.14,26.75,11.1,14.1,17,11.5,0.75,4.89
11/9/1990,652.41,8.32,8.1,9.9,11.6,8.2,0.5,2.67
11/10/1990,652.78,0,3.5,11.1,18.6,3.2,1.03,14.94
11/11/1990,652.92,0,3.7,12.9,22.1,3.6,0.86,19.53
11/12/1990,652.96,0,4.4,13.6,22.9,4.6,0.85,20.42
11/13/1990,652.66,0,6.1,14.7,23.3,7.9,0.61,18.13
11/14/1990,652.56,0,7.3,15.4,23.4,8.7,0.64,18.3
11/15/1990,652.64,0,10.4,16.8,23.3,13.9,0.15,11.85
11/16/1990,652.57,0,13.6,19.1,24.6,14.9,0.25,13.79
11/17/1990,652.57,0,15.7,20.5,25.2,16.1,0.7,12.94
11/18/1990,652.91,0,15.1,19.3,23.4,14.9,0.68,11.46
11/19/1990,652.79,0,16.3,20.9,25.6,15.5,0.51,15.76
11/20/1990,652.67,0,18.1,22.3,26.6,18.3,0.83,14.21
11/21/1990,652.91,0,20,23.6,27.1,18.3,1.78,16.2
11/22/1990,652.91,1.34,20.9,24.4,28,19.5,1.93,16.63
11/23/1990,653.21,1.87,17.6,22,26.4,18.2,0.73,11.83
11/24/1990,653.36,0,8,14.9,21.8,9.1,0.82,16.73
11/25/1990,653.41,0,8.5,17.1,25.8,14.3,0.12,18.26
11/26/1990,653.39,0,20.2,23.4,26.7,20.1,0.79,11.19
11/27/1990,652.87,0,21.9,24.3,26.7,19.6,3.21,13.37
11/28/1990,652.56,0,11.7,20,28.4,14.8,2.84,19.92
11/29/1990,652.41,0,7.2,12.5,17.7,1.1,4.43,13.55
11/30/1990,652.54,0,2.5,9.5,16.5,-3.3,2.1,14.94
12/1/1990,652.8,0,5.8,11.7,17.6,-0.1,1.34,15.12
12/2/1990,652.74,0,7.2,15.1,23,12.9,0.81,13.53
12/3/1990,652.59,0,10.4,17,23.5,13.8,1.23,11.32
12/4/1990,652.04,0,-0.6,7.5,15.7,-5.2,1.68,13.86
12/5/1990,652.28,0,-2.6,5.6,13.7,-5.2,0.91,11.96
12/6/1990,652.51,0,-1.6,6.8,15.2,-3.2,1.12,13.09
12/7/1990,652.24,0,4.4,13.1,21.9,1,1.19,18.27
12/8/1990,652.38,0,-0.9,7,14.9,-7.4,1.99,13.89
12/9/1990,652.56,0,-1.5,8.4,18.4,-5,1.57,16.99
12/10/1990,652.37,0,0,9.8,19.5,-2.5,1.09,17.94
12/11/1990,652.36,0,2,11.3,20.6,3,1.42,17.15
12/12/1990,652.41,0,8.7,16.2,23.7,10.8,0.37,17.24
12/13/1990,652.46,0,9.3,17.5,25.7,11.2,0.42,19.91
12/14/1990,652.35,0,8.9,15.6,22.4,11.6,0.83,10.37
12/15/1990,652.51,0,14.2,20,25.7,14.4,2.3,16.86
12/16/1990,652.5,0,13.7,19.3,25,13.1,1.9,15.63
12/17/1990,652.64,0.16,13.6,18.7,23.8,15.5,1.64,11.76
12/18/1990,652.33,0,13.8,20.9,28,12.4,2.59,18.81
12/19/1990,652.29,0,3.2,11.5,19.9,-2.7,2.47,19.06
12/20/1990,652.2,0,2.9,12.2,21.5,6.1,1.19,17.13
12/21/1990,651.93,0,14.5,19.2,23.9,16.4,1.04,11.22
12/22/1990,651.16,0,-4.3,11.3,26.9,3.9,0.37,17.76
12/23/1990,651.08,0,-6.4,-5.1,-3.7,-7.9,0.57,1.33
12/24/1990,650.03,0,-8.2,-1.7,4.8,-12.1,1.04,6.1
12/25/1990,650.73,0,-7.2,-0.5,6.3,-14.2,1.25,7.94
12/26/1990,650.83,2.48,-0.3,3.2,6.7,-3.9,0.7,6.89
12/27/1990,651.59,0.77,4.7,6.2,7.8,4.7,0.54,1.59
12/28/1990,651.94,0.29,4.6,8.3,12.1,4.5,0.57,5.43
12/29/1990,652.43,0.82,6.8,12.9,19.1,12.7,0.15,2.45
12/30/1990,652.42,1.37,18.3,19.9,21.5,17.6,1.13,6.48
12/31/1990,652.21,0,-2.3,7.7,17.7,-1,0.54,4.25
1/1/1991,652.18,0,-2.3,3.9,10,-4.5,1.56,8.06
1/2/1991,652.46,9.31,3.9,7.8,11.7,2.1,0.73,7.96
1/3/1991,652.69,9.26,7.4,9.7,12,9.6,0.04,0.86
1/4/1991,652.73,3.84,2.5,5,7.6,2.8,0.26,1.47
1/5/1991,653.16,3.26,2.4,4.7,7,4.2,0.05,0.91
1/6/1991,653.37,2.14,7.4,10.6,13.7,10.6,0.05,1.52
1/7/1991,653.15,0,5.3,10.6,16,8.5,0.32,3.31
1/8/1991,653.39,4.27,4.8,6.8,8.7,2.9,1.27,3.63
1/9/1991,653.69,9.89,5.2,7.3,9.4,5.8,0.36,2.55
1/10/1991,654.05,2.85,8.7,9.9,11.2,9.5,0.11,1.27
1/11/1991,654.25,1.28,3.2,8,12.8,6.3,0.24,3.78
1/12/1991,654.44,0,0.4,6.6,12.7,3.1,0.31,5.48
1/13/1991,654.67,0,0,8.4,16.7,-0.5,0.65,13.73
1/14/1991,654.52,0,1.7,9.8,17.8,2.7,0.94,14.69
1/15/1991,654.57,0,8.2,15.2,22.3,8.8,1.06,13.42
1/16/1991,654.54,0,2.4,11,19.6,2.1,1.12,16.04
1/17/1991,654.42,11.57,2.4,11.3,20.3,4.6,1.12,15.69
1/18/1991,655.34,37.75,9.5,13.6,17.7,8.7,0.67,9.24
