PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1992-01-12,7.93,8.4,10.3,12.2,5.0,0.91,7.29
1992-01-13,0.00,7.7,10.5,13.3,8.2,0.98,5.03
1992-01-14,0.00,0.5,6.6,12.7,-1.0,1.41,8.86
1992-01-15,0.00,0.3,6.2,12.0,-3.4,1.36,10.00
1992-01-16,0.00,-1.3,6.7,14.6,-5.0,1.28,11.96
1992-01-17,6.42,-0.5,2.4,5.3,-7.6,2.48,6.12
1992-01-18,16.11,2.7,4.6,6.6,1.8,0.70,3.09
1992-01-19,0.00,3.2,5.6,8.0,2.0,1.04,2.91
1992-01-20,0.00,-0.4,5.2,10.7,-1.2,0.60,7.63
1992-01-21,4.11,-1.0,6.3,13.6,1.5,0.61,9.25
1992-01-22,5.79,6.4,8.1,9.7,7.1,0.41,2.62
1992-01-23,0.00,5.2,13.6,21.9,3.0,0.62,18.58
1992-01-24,0.00,1.3,9.5,17.7,-1.6,1.13,15.52
1992-01-25,1.84,1.1,9.8,18.5,0.6,1.09,16.29
1992-01-26,32.30,4.3,10.1,15.8,9.5,0.41,7.37
1992-01-27,29.70,11.7,12.2,12.6,11.1,0.42,1.18
1992-01-28,0.00,10.1,12.3,14.5,9.5,0.94,3.92
1992-01-29,0.00,10.3,11.1,12.0,8.2,1.46,3.56
1992-01-30,0.00,7.6,10.7,13.7,8.6,0.52,4.53
1992-01-31,0.00,6.7,13.0,19.3,7.4,0.64,12.00
1992-02-01,0.27,6.2,14.7,23.2,6.1,1.06,19.95
1992-02-02,26.61,6.2,13.2,20.2,8.8,0.70,13.52
1992-02-03,22.55,11.6,13.2,14.9,12.3,0.46,2.24
1992-02-04,47.65,13.5,15.0,16.5,13.6,0.73,2.07
1992-02-05,1.53,8.3,11.1,13.9,7.8,1.00,3.39
1992-02-06,0.00,3.0,10.0,16.9,2.1,1.31,11.76
1992-02-07,0.00,2.1,10.6,19.1,1.8,1.01,13.72
1992-02-08,0.00,3.5,10.7,17.9,0.6,1.95,14.51
1992-02-09,0.00,4.8,10.5,16.2,0.2,2.30,12.85
1992-02-10,0.00,9.1,13.4,17.7,7.3,1.18,10.63
1992-02-11,0.40,10.6,15.4,20.2,13.2,0.67,8.30
1992-02-12,0.00,16.6,20.2,23.9,15.2,1.27,13.53
1992-02-13,0.00,17.6,21.1,24.6,16.0,1.50,14.01
1992-02-14,0.00,17.8,19.7,21.6,16.9,1.42,6.49
1992-02-15,0.00,11.8,17.2,22.6,16.2,0.26,7.59
1992-02-16,1.53,9.7,18.4,27.1,5.3,1.78,30.17
1992-02-17,1.21,10.8,16.8,22.7,11.7,1.09,15.35
1992-02-18,0.00,8.8,16.8,24.7,3.7,1.76,26.35
1992-02-19,0.00,6.1,15.5,24.8,-0.3,2.58,27.41
1992-02-20,0.00,5.4,13.9,22.3,-0.2,2.25,22.34
1992-02-21,8.21,5.4,13.3,21.2,5.8,0.62,18.77
1992-02-22,28.17,12.0,16.0,20.0,13.3,0.80,8.64
1992-02-23,0.00,12.8,18.3,23.7,12.6,0.99,15.26
1992-02-24,15.51,14.1,18.7,23.3,14.7,0.89,12.41
1992-02-25,15.50,8.5,13.2,17.8,11.1,0.93,4.67
1992-02-26,0.00,1.5,7.5,13.6,0.8,1.13,9.36
1992-02-27,0.00,2.4,10.1,17.9,0.7,1.42,14.96
1992-02-28,0.00,4.7,14.4,24.1,3.1,1.42,23.73
1992-02-29,0.00,4.5,14.8,25.1,4.1,1.35,25.07
1992-03-01,0.00,7.9,17.4,27.0,5.5,1.96,27.95
1992-03-02,0.00,8.5,16.0,23.6,13.2,1.38,14.49
1992-03-03,19.34,18.2,18.7,19.3,17.2,0.94,3.21
1992-03-04,47.09,14.1,19.0,23.9,16.3,0.82,9.56
1992-03-05,0.00,13.9,18.1,22.2,14.9,0.34,8.37
1992-03-06,0.00,10.6,18.1,25.6,12.7,0.44,17.85
1992-03-07,0.00,11.2,19.7,28.1,10.5,1.31,26.29
1992-03-08,0.31,12.4,19.0,25.7,13.9,0.73,18.13
1992-03-09,1.19,18.7,21.6,24.6,18.7,1.09,9.31
1992-03-10,0.00,5.8,16.8,27.7,6.6,0.75,29.29
1992-03-11,0.00,4.2,8.5,12.9,-4.5,2.69,11.52
1992-03-12,0.00,4.9,7.5,10.1,-1.5,2.41,7.69
1992-03-13,0.00,5.7,13.2,20.8,2.0,1.87,17.34
1992-03-14,0.00,6.4,15.4,24.5,4.6,2.10,22.60
1992-03-15,0.00,8.9,17.4,26.0,7.2,0.76,24.95
1992-03-16,0.00,12.5,19.6,26.7,13.5,0.99,21.75
1992-03-17,0.00,16.2,19.4,22.6,14.4,1.29,12.11
1992-03-18,0.00,16.9,20.5,24.0,17.1,1.02,10.34
1992-03-19,0.00,10.0,19.5,29.0,7.6,2.18,31.82
1992-03-20,0.00,9.4,17.3,25.3,5.0,2.67,24.60
1992-03-21,0.35,9.6,14.6,19.7,7.8,2.06,12.86
1992-03-22,0.00,14.7,17.0,19.2,16.5,0.06,4.58
1992-03-23,0.00,6.2,15.9,25.7,8.3,0.52,19.19
1992-03-24,0.00,6.2,13.0,19.8,2.2,1.81,16.73
1992-03-25,0.00,6.8,13.9,20.9,12.6,0.51,10.59
1992-03-26,0.00,13.1,20.6,28.1,9.5,2.77,27.83
1992-03-27,10.83,13.3,19.3,25.3,13.6,1.19,17.35
1992-03-28,23.73,13.9,17.1,20.4,14.4,0.75,4.18
1992-03-29,9.99,14.5,16.7,18.9,15.4,0.55,3.97
1992-03-30,0.07,13.5,19.8,26.1,14.9,0.50,13.47
1992-03-31,0.00,10.5,17.3,24.1,8.5,1.46,20.98
1992-04-01,0.00,11.5,16.2,20.8,12.3,1.67,11.49
1992-04-02,0.78,10.9,15.8,20.7,8.0,2.13,12.29
1992-04-03,0.00,8.0,9.7,11.4,2.3,2.57,6.92
1992-04-04,2.84,8.1,13.5,19.0,6.0,1.21,12.72
1992-04-05,22.53,8.5,15.7,22.8,11.2,0.66,14.59
1992-04-06,1.18,13.6,16.3,19.0,14.1,0.50,5.53
1992-04-07,0.00,12.4,19.5,26.6,13.4,0.82,20.88
1992-04-08,0.00,13.1,21.0,28.9,15.8,0.64,21.73
1992-04-09,0.00,15.8,21.2,26.6,16.4,0.94,16.66
1992-04-10,0.00,16.9,20.9,24.8,16.2,0.89,13.94
1992-04-11,0.00,18.5,22.6,26.8,17.9,1.30,14.87
1992-04-12,0.00,19.7,23.7,27.8,19.1,1.02,15.37
1992-04-13,0.00,19.5,23.8,28.1,18.8,1.06,17.24
1992-04-14,0.00,17.4,22.5,27.6,16.9,0.85,18.30
1992-04-15,7.58,18.1,22.6,27.1,17.1,1.42,17.39
1992-04-16,1.57,19.7,23.5,27.4,17.2,2.26,18.79
1992-04-17,24.66,16.5,21.9,27.3,18.3,0.71,15.70
1992-04-18,10.20,14.2,16.9,19.5,16.0,0.15,2.94
1992-04-19,0.00,15.6,21.1,26.5,17.9,0.57,13.68
1992-04-20,0.00,12.8,19.7,26.7,13.4,2.81,17.01
1992-04-21,0.00,10.0,17.5,25.1,8.1,1.61,22.34
1992-04-22,0.00,11.2,18.9,26.7,11.7,0.97,22.67
1992-04-23,0.00,14.0,21.1,28.2,14.2,0.71,25.69
1992-04-24,0.00,18.7,23.5,28.3,19.4,1.60,16.79
1992-04-25,12.77,19.0,23.8,28.6,20.1,1.55,14.15
1992-04-26,0.49,12.7,16.3,20.0,10.7,1.06,11.95
1992-04-27,0.00,13.1,19.0,24.9,9.2,2.45,20.70
1992-04-28,0.00,14.8,20.8,26.7,12.6,2.44,20.50
1992-04-29,0.00,16.5,22.2,27.9,16.5,2.17,18.41
1992-04-30,0.00,13.7,22.3,30.9,15.6,1.09,26.59
1992-05-01,0.00,15.3,21.7,28.0,16.0,0.68,19.88
1992-05-02,0.00,19.1,23.9,28.8,17.9,1.48,19.65
1992-05-03,0.00,21.0,25.1,29.3,19.6,2.11,18.50
1992-05-04,0.15,17.6,23.6,29.6,17.8,0.90,23.76
1992-05-05,5.79,16.1,21.9,27.8,17.7,0.53,17.27
1992-05-06,0.00,15.4,22.2,29.0,15.3,0.78,24.50
1992-05-07,0.00,10.3,18.8,27.3,9.8,2.31,22.58
1992-05-08,0.00,9.7,16.8,24.0,6.8,1.15,20.68
1992-05-09,0.00,12.9,19.0,25.1,10.7,1.81,19.68
1992-05-10,0.00,16.0,19.3,22.5,16.2,2.46,8.01
1992-05-11,0.00,19.3,22.8,26.3,19.6,1.22,11.56
1992-05-12,0.00,22.4,26.5,30.7,21.1,1.50,20.54
1992-05-13,0.00,23.0,28.4,33.7,21.4,2.23,28.64
1992-05-14,0.05,21.6,26.6,31.5,20.8,1.89,20.41
1992-05-15,20.57,19.9,25.1,30.3,19.4,1.09,19.47
1992-05-16,6.42,19.3,22.4,25.5,19.1,0.78,10.46
1992-05-17,10.66,19.1,23.4,27.6,19.2,0.85,15.03
1992-05-18,3.71,19.6,23.0,26.3,19.5,0.88,10.92
1992-05-19,3.77,20.5,24.3,28.1,19.9,0.99,15.83
1992-05-20,9.60,20.6,24.2,27.7,20.1,0.87,13.92
1992-05-21,21.28,21.6,24.2,26.7,20.7,1.10,11.04
1992-05-22,44.79,19.2,22.2,25.2,19.6,0.52,5.96
1992-05-23,0.00,20.2,24.8,29.3,20.0,0.61,18.12
1992-05-24,0.00,19.5,24.2,29.0,18.9,1.12,19.96
1992-05-25,0.00,19.2,24.2,29.1,18.7,0.71,20.28
1992-05-26,6.42,20.1,24.4,28.7,19.3,1.33,17.52
1992-05-27,33.90,18.5,24.3,30.0,19.1,0.63,21.02
1992-05-28,1.73,18.4,23.3,28.3,18.1,1.28,18.17
1992-05-29,0.00,14.9,21.8,28.8,16.4,2.07,15.17
1992-05-30,0.00,13.1,17.8,22.6,12.2,1.00,12.94
1992-05-31,0.34,14.7,19.5,24.3,15.6,0.88,13.47
1992-06-01,13.41,19.0,21.0,23.0,19.6,0.18,5.20
1992-06-02,35.53,18.0,24.8,31.5,20.9,0.63,21.17
1992-06-03,0.00,17.0,22.7,28.4,17.2,0.81,20.51
1992-06-04,1.33,20.9,26.7,32.4,20.1,1.77,26.54
1992-06-05,0.00,23.0,27.8,32.6,20.9,1.27,25.49
1992-06-06,0.16,24.1,28.5,32.9,22.4,2.15,24.98
1992-06-07,24.07,20.1,26.5,32.8,22.0,0.80,21.68
1992-06-08,0.00,20.6,25.3,30.0,20.9,0.90,17.75
1992-06-09,0.08,22.7,26.9,31.0,21.8,2.32,20.03
1992-06-10,29.35,19.0,23.8,28.6,19.3,0.90,15.41
1992-06-11,0.03,22.1,27.1,32.0,21.7,2.28,22.07
1992-06-12,4.40,20.9,26.9,32.8,21.3,1.07,23.63
1992-06-13,0.00,21.7,27.2,32.7,21.7,0.90,25.78
1992-06-14,0.00,24.3,28.4,32.5,22.8,1.90,22.76
1992-06-15,0.00,24.2,28.5,32.8,23.4,1.91,22.32
1992-06-16,0.00,25.0,29.4,33.9,23.0,3.34,25.88
1992-06-17,0.00,24.7,29.2,33.7,22.5,3.49,26.44
1992-06-18,0.00,24.8,29.1,33.5,22.5,3.48,25.45
1992-06-19,0.00,24.6,29.0,33.5,22.2,2.51,26.45
1992-06-20,0.00,23.5,28.6,33.7,22.2,1.79,26.73
1992-06-21,0.00,23.1,28.3,33.5,21.4,1.86,28.35
1992-06-22,0.00,21.8,27.8,33.7,21.0,2.15,29.08
1992-06-23,0.00,23.2,28.0,32.9,20.9,2.06,26.90
1992-06-24,0.00,23.5,29.1,34.7,21.4,2.89,30.83
1992-06-25,0.00,23.7,29.3,34.8,21.4,2.85,31.18
1992-06-26,0.00,24.5,29.8,35.2,21.7,3.52,32.16
1992-06-27,0.00,25.2,29.8,34.5,21.6,4.54,29.64
1992-06-28,0.00,24.3,29.2,34.1,20.7,2.61,31.15
1992-06-29,20.87,20.9,27.8,34.7,20.5,2.65,32.52
1992-06-30,0.00,23.4,28.8,34.3,23.0,2.74,25.76
1992-07-01,0.00,25.9,29.8,33.7,23.1,3.91,27.45
1992-07-02,0.00,26.6,31.3,36.0,23.9,4.92,31.27
1992-07-03,0.06,25.7,30.4,35.1,23.3,3.94,29.66
1992-07-04,0.21,21.6,28.1,34.7,21.0,3.40,29.70
1992-07-05,0.00,23.5,28.7,34.0,21.5,3.00,29.71
1992-07-06,0.00,22.6,28.7,34.8,20.5,2.28,33.97
1992-07-07,0.00,23.7,29.6,35.6,19.4,2.84,40.15
1992-07-08,0.00,24.4,29.4,34.5,20.9,3.78,32.70
1992-07-09,0.00,24.0,29.1,34.1,20.4,3.39,33.09
1992-07-10,0.00,25.0,29.7,34.4,21.6,4.21,31.60
1992-07-11,0.00,24.9,29.7,34.4,20.8,3.77,32.98
1992-07-12,0.00,24.0,29.2,34.5,20.9,3.23,32.86
1992-07-13,0.00,24.3,29.2,34.0,20.8,3.19,31.99
1992-07-14,0.00,24.0,29.2,34.4,21.2,2.58,32.32
1992-07-15,0.00,24.1,29.7,35.2,21.4,2.69,33.95
1992-07-16,0.00,25.0,30.3,35.6,21.8,3.79,33.78
1992-07-17,0.00,24.3,29.9,35.6,21.0,2.65,38.22
1992-07-18,0.00,24.8,29.8,34.8,21.0,4.09,34.09
1992-07-19,8.61,22.3,28.5,34.6,20.5,3.60,32.91
1992-07-20,6.70,22.3,27.4,32.5,21.2,1.55,25.83
1992-07-21,24.90,22.2,25.5,28.8,21.6,0.78,14.06
1992-07-22,11.17,22.7,26.0,29.4,22.6,0.76,15.21
1992-07-23,0.02,24.4,28.2,32.1,22.5,1.69,23.09
1992-07-24,0.00,24.6,29.2,33.8,21.9,2.84,29.50
1992-07-25,0.00,24.5,29.3,34.0,21.7,3.31,30.34
1992-07-26,0.00,24.8,29.4,34.0,21.7,3.57,30.31
1992-07-27,0.00,23.6,29.0,34.5,21.4,2.66,30.44
1992-07-28,0.00,24.0,29.1,34.2,21.5,3.20,31.33
1992-07-29,0.00,23.9,29.1,34.3,21.0,3.12,32.09
1992-07-30,0.00,24.1,29.5,34.8,21.7,2.63,32.97
1992-07-31,0.00,24.5,29.8,35.0,21.7,3.25,33.35
1992-08-01,0.00,23.1,28.9,34.7,21.5,1.87,32.64
1992-08-02,0.00,24.2,29.6,35.0,21.6,2.53,33.86
1992-08-03,32.27,21.4,27.8,34.2,20.5,1.11,31.03
1992-08-04,0.00,22.8,27.4,32.0,21.5,1.67,22.48
1992-08-05,0.00,24.0,29.1,34.2,21.4,2.57,30.24
1992-08-06,0.00,24.2,29.3,34.4,21.2,2.51,31.77
1992-08-07,0.00,24.8,29.8,34.8,21.4,3.47,32.40
1992-08-08,0.00,24.7,30.0,35.3,21.7,3.38,34.45
1992-08-09,0.00,25.2,30.0,34.8,22.1,3.38,31.65
1992-08-10,0.00,24.1,29.2,34.4,22.2,1.97,29.44
1992-08-11,0.00,23.8,29.5,35.2,20.9,3.45,33.41
1992-08-12,7.96,21.6,29.1,36.6,20.8,0.90,39.36
1992-08-13,2.23,23.4,27.7,32.0,22.0,2.57,21.23
1992-08-14,0.00,21.7,27.0,32.2,21.5,1.53,22.88
1992-08-15,0.47,22.6,28.2,33.8,20.3,2.61,30.64
1992-08-16,0.03,20.2,24.6,29.1,20.2,0.80,15.24
1992-08-17,1.38,20.2,25.2,30.2,17.4,3.14,23.55
1992-08-18,0.00,18.2,24.5,30.9,16.4,2.15,27.27
1992-08-19,0.00,19.3,25.2,31.0,16.4,3.10,26.48
1992-08-20,0.00,20.6,26.0,31.4,18.2,3.46,26.05
1992-08-21,0.00,20.7,25.0,29.3,19.0,2.41,18.51
1992-08-22,0.00,20.7,26.8,32.8,19.1,1.72,30.42
1992-08-23,0.00,20.9,26.8,32.7,18.9,1.72,31.05
1992-08-24,0.00,22.5,27.9,33.4,20.7,1.54,29.74
1992-08-25,0.00,23.2,28.5,33.8,21.4,1.84,30.71
1992-08-26,0.00,22.3,28.5,34.8,20.9,2.35,33.17
1992-08-27,0.00,23.6,30.1,36.5,19.8,3.74,41.05
1992-08-28,4.45,17.6,24.2,30.7,19.1,1.92,22.39
1992-08-29,1.38,16.5,24.5,32.5,13.2,2.85,37.31
1992-08-30,0.00,17.4,25.6,33.8,15.2,2.35,38.27
1992-08-31,0.00,20.5,27.3,34.1,20.6,2.07,30.88
1992-09-01,0.00,25.1,30.1,35.0,21.3,3.63,36.71
1992-09-02,0.00,25.2,30.1,35.1,21.1,4.61,35.28
1992-09-03,0.00,24.8,30.5,36.2,21.4,3.41,38.36
1992-09-04,0.04,24.1,30.2,36.4,20.2,4.16,40.09
1992-09-05,0.00,24.4,30.0,35.6,21.4,3.27,36.94
1992-09-06,0.00,24.6,30.0,35.5,21.1,2.92,36.76
1992-09-07,0.00,24.4,30.0,35.5,21.5,2.65,36.78
1992-09-08,0.00,24.6,30.1,35.5,21.6,2.87,35.53
1992-09-09,0.00,24.6,30.0,35.5,21.2,2.85,37.80
1992-09-10,0.00,24.4,29.9,35.4,21.3,2.99,36.17
1992-09-11,32.85,20.4,27.7,35.0,20.2,1.05,34.49
1992-09-12,1.57,20.7,26.4,32.0,20.4,1.30,24.74
1992-09-13,0.43,21.1,26.3,31.4,21.0,0.85,22.56
1992-09-14,1.84,22.0,26.4,30.9,21.6,1.19,19.69
1992-09-15,2.82,21.6,25.9,30.3,21.4,0.76,17.78
1992-09-16,0.00,19.2,25.9,32.5,19.8,1.28,28.80
1992-09-17,0.00,20.5,26.4,32.3,20.1,1.56,27.09
1992-09-18,0.00,22.5,27.5,32.5,21.0,1.72,26.45
1992-09-19,0.00,23.8,28.7,33.6,21.5,2.63,29.67
1992-09-20,0.00,24.0,28.8,33.5,21.2,2.38,29.20
1992-09-21,0.13,24.2,29.1,34.1,21.3,3.43,30.74
1992-09-22,0.00,24.2,29.8,35.5,22.0,2.86,32.03
1992-09-23,0.00,22.2,27.7,33.2,18.9,3.64,30.51
1992-09-24,0.00,19.3,23.7,28.2,13.7,5.87,20.80
1992-09-25,0.00,13.2,20.5,27.9,9.7,3.00,25.59
1992-09-26,0.00,13.5,22.4,31.3,14.8,1.04,32.09
1992-09-27,0.00,21.9,27.8,33.7,18.6,2.08,32.63
1992-09-28,0.00,21.1,26.0,31.0,18.9,4.29,22.86
1992-09-29,0.00,14.6,21.8,29.1,11.4,3.72,27.89
1992-09-30,0.00,12.0,21.1,30.1,9.6,4.56,30.52
1992-10-01,0.00,9.1,18.9,28.8,1.7,4.11,33.75
1992-10-02,0.00,10.0,19.5,28.9,4.1,4.07,32.88
1992-10-03,0.00,11.4,20.8,30.2,8.0,2.81,33.71
1992-10-04,0.00,11.5,21.4,31.2,8.3,2.85,36.13
1992-10-05,0.00,11.9,21.8,31.7,10.3,1.77,35.39
1992-10-06,0.00,13.2,22.0,30.8,12.4,0.97,32.10
1992-10-07,0.00,13.8,21.7,29.5,13.7,1.10,27.91
1992-10-08,0.00,13.8,22.0,30.2,12.6,2.23,24.60
1992-10-09,0.00,9.9,17.3,24.6,2.5,3.36,24.90
1992-10-10,0.00,10.6,19.5,28.5,14.9,0.86,22.36
1992-10-11,0.00,20.2,26.5,32.8,16.1,2.04,29.37
1992-10-12,0.00,14.2,22.0,29.9,8.3,3.02,33.64
1992-10-13,0.00,14.3,22.5,30.8,13.2,2.24,29.68
1992-10-14,0.00,13.8,22.5,31.3,14.7,0.91,31.51
1992-10-15,0.00,18.3,24.9,31.5,19.5,1.66,25.44
1992-10-16,4.15,23.2,26.7,30.2,21.7,2.44,17.88
1992-10-17,0.00,18.5,25.6,32.7,17.9,2.05,25.27
1992-10-18,0.39,18.1,21.6,25.1,15.1,2.78,14.45
1992-10-19,0.00,13.3,19.0,24.7,15.5,0.89,12.28
1992-10-20,0.00,13.6,19.9,26.2,15.4,1.16,16.75
1992-10-21,0.00,18.8,24.0,29.1,17.3,1.71,22.04
1992-10-22,0.00,18.9,24.4,29.8,17.4,1.41,25.28
1992-10-23,0.00,19.0,23.9,28.8,18.3,1.35,19.27
1992-10-24,0.00,13.8,21.7,29.6,14.8,0.86,25.61
1992-10-25,0.00,13.2,21.6,30.0,11.1,1.59,29.99
1992-10-26,0.00,13.3,22.4,31.6,11.7,2.36,32.94
1992-10-27,0.00,13.9,22.4,30.8,13.9,1.73,29.90
1992-10-28,0.00,16.3,23.2,30.1,13.8,2.87,27.75
1992-10-29,0.39,19.5,24.3,29.0,18.7,1.90,20.13
1992-10-30,14.84,18.4,23.1,27.7,19.4,0.76,14.49
1992-10-31,0.00,19.5,24.5,29.4,19.7,0.95,19.46
1992-11-01,16.44,16.7,24.0,31.4,19.9,0.85,23.71
1992-11-02,0.00,8.8,18.1,27.4,7.9,1.32,28.47
1992-11-03,0.00,10.1,19.0,27.9,7.2,1.36,30.27
1992-11-04,0.35,10.5,19.2,28.0,8.2,1.72,21.02
1992-11-05,0.07,0.5,7.1,13.7,-1.0,0.89,10.59
1992-11-06,0.00,0.8,7.5,14.1,-2.6,1.29,12.34
1992-11-07,0.00,4.1,9.9,15.6,-0.1,1.53,12.35
1992-11-08,0.36,5.1,11.3,17.4,5.5,1.35,11.68
1992-11-09,5.70,12.8,16.4,20.1,16.4,0.29,3.49
1992-11-10,4.58,19.5,22.4,25.3,19.1,0.85,10.68
1992-11-11,3.71,19.4,22.2,25.0,19.7,0.55,8.54
1992-11-12,3.77,12.0,18.5,24.9,18.3,0.15,5.53
1992-11-13,0.00,5.5,13.3,21.0,3.0,1.90,18.18
1992-11-14,0.00,4.4,11.0,17.6,2.8,0.96,13.40
1992-11-15,0.00,4.3,11.2,18.2,3.7,0.88,14.33
1992-11-16,0.71,5.9,12.7,19.6,10.0,1.06,11.02
1992-11-17,0.00,13.2,18.5,23.7,13.1,0.63,16.10
1992-11-18,0.00,14.9,19.0,23.0,15.6,0.34,11.12
1992-11-19,84.79,17.1,20.7,24.3,17.3,0.26,12.73
1992-11-20,28.16,12.1,16.3,20.5,15.0,0.51,4.19
1992-11-21,0.00,11.8,16.5,21.3,11.1,0.90,13.15
1992-11-22,0.23,6.0,13.3,20.6,3.9,0.67,17.37
1992-11-23,0.00,4.1,10.9,17.7,2.6,0.65,13.09
1992-11-24,1.10,4.0,11.7,19.3,11.4,0.01,9.47
1992-11-25,0.00,5.5,13.1,20.7,0.1,1.19,19.57
1992-11-26,0.00,0.7,8.4,16.0,-3.4,1.27,13.98
1992-11-27,0.00,-2.7,3.8,10.2,-3.3,0.76,7.80
1992-11-28,0.00,-3.0,5.8,14.5,-5.8,0.85,13.54
1992-11-29,0.00,-2.2,8.1,18.4,-3.0,0.68,17.14
1992-11-30,0.00,0.7,10.9,21.1,6.9,0.56,13.87
1992-12-01,0.00,6.8,10.9,14.9,2.0,1.70,10.43
1992-12-02,0.00,7.4,14.3,21.2,3.7,2.14,15.02
1992-12-03,0.00,6.6,12.1,17.6,-2.7,4.01,16.84
1992-12-04,0.00,10.6,14.2,17.8,11.7,0.80,5.80
1992-12-05,2.68,3.8,10.7,17.5,5.2,0.24,7.19
1992-12-06,0.77,0.9,2.3,3.7,1.0,0.41,1.64
1992-12-07,0.00,1.3,6.0,10.7,2.0,0.36,5.67
1992-12-08,0.95,1.8,11.4,20.9,5.4,0.48,15.88
1992-12-09,4.01,9.4,11.9,14.4,9.6,0.37,4.67
1992-12-10,0.00,6.0,15.0,24.0,3.6,0.56,23.48
1992-12-11,0.00,3.3,13.4,23.5,1.0,1.79,23.08
1992-12-12,0.00,4.3,12.0,19.7,2.5,1.15,16.87
1992-12-13,1.28,9.4,15.6,21.9,14.2,0.65,11.71
1992-12-14,12.52,7.3,14.6,21.9,14.6,0.85,6.90
1992-12-15,24.68,4.6,6.6,8.6,4.2,0.66,2.74
1992-12-16,0.00,1.7,8.5,15.2,2.6,0.45,10.26
1992-12-17,0.00,3.8,10.4,17.1,5.2,0.53,11.15
1992-12-18,0.00,1.6,8.7,15.7,2.5,0.43,10.38
1992-12-19,0.00,1.6,9.9,18.2,9.9,0.16,6.23
1992-12-20,0.85,10.5,17.1,23.7,16.7,0.11,7.41
1992-12-21,0.45,6.7,8.3,9.9,6.1,0.67,2.14
1992-12-22,0.43,8.5,11.2,13.9,9.8,0.59,3.77
1992-12-23,0.82,13.3,15.5,17.6,15.4,0.17,2.09
1992-12-24,0.15,12.6,17.5,22.3,13.5,0.57,8.19
1992-12-25,0.00,10.4,12.2,14.1,2.8,3.91,9.80
1992-12-26,0.61,8.8,12.3,15.7,8.2,1.42,5.26
1992-12-27,0.01,7.9,11.4,14.9,5.0,1.95,8.83
1992-12-28,0.70,10.7,13.4,16.1,11.3,0.36,4.70
1992-12-29,0.74,14.0,16.8,19.7,16.8,0.05,1.54
1992-12-30,0.03,19.7,22.6,25.5,18.0,1.58,13.43
1992-12-31,0.00,19.4,23.1,26.8,18.1,1.11,15.97
1993-01-01,2.38,3.4,12.9,22.4,10.4,0.37,4.75
1993-01-02,0.24,2.9,4.3,5.7,3.0,0.34,1.53
1993-01-03,4.71,5.7,8.7,11.6,8.5,0.16,1.01
1993-01-04,1.56,11.7,14.0,16.2,14.0,0.26,1.69
1993-01-05,0.00,6.1,11.6,17.1,4.5,1.05,10.05
1993-01-06,0.00,3.1,8.2,13.4,1.1,0.88,9.23
1993-01-07,5.76,4.3,8.0,11.8,5.3,0.54,5.93
1993-01-08,0.00,7.7,10.7,13.7,9.5,0.06,2.98
1993-01-09,0.00,10.8,13.8,16.7,12.7,0.06,3.58
1993-01-10,1.11,3.4,14.2,25.0,8.5,0.25,19.13
1993-01-11,0.59,2.3,4.0,5.7,0.1,0.79,3.21
1993-01-12,0.00,3.5,6.2,8.8,4.1,0.45,2.27
1993-01-13,0.00,6.3,14.0,21.7,3.9,1.28,19.05
1993-01-14,0.00,5.8,8.8,11.9,-1.0,3.08,9.16
1993-01-15,0.00,7.9,9.4,11.0,2.4,3.37,6.44
1993-01-16,0.00,4.3,10.1,16.0,6.7,0.02,6.55
1993-01-17,0.00,5.2,12.9,20.7,7.6,0.11,14.95
1993-01-18,0.00,11.7,15.3,18.8,14.5,0.29,3.67
1993-01-19,9.83,8.2,15.3,22.4,12.2,0.45,8.99
1993-01-20,6.50,6.3,7.8,9.3,6.8,0.43,1.12
1993-01-21,0.00,4.8,12.8,20.9,5.9,0.71,15.59
1993-01-22,0.00,5.0,14.6,24.3,6.3,0.78,20.50
1993-01-23,0.00,5.7,15.1,24.4,9.6,0.66,19.71
1993-01-24,0.00,5.4,15.1,24.8,11.1,0.93,12.32
1993-01-25,0.00,2.0,8.2,14.4,-5.5,2.75,13.41
1993-01-26,0.00,-1.5,5.4,12.3,-3.0,0.78,9.25
1993-01-27,0.00,-1.2,7.8,16.7,-2.6,0.97,14.69
1993-01-28,0.00,2.5,9.5,16.5,-0.4,1.76,13.49
1993-01-29,1.50,9.1,12.5,15.9,9.8,0.65,6.19
1993-01-30,0.47,5.0,9.1,13.1,5.9,0.77,2.93
1993-01-31,0.00,1.7,7.9,14.1,2.2,0.46,8.29
1993-02-01,0.00,2.9,10.4,18.0,4.0,0.77,12.48
1993-02-02,0.00,7.2,12.8,18.5,6.6,1.58,11.98
1993-02-03,5.31,13.2,14.7,16.2,11.2,0.86,6.15
1993-02-04,5.35,13.1,15.0,16.8,13.5,0.70,3.06
